date,quantity,payment_method,products_id,customer_id,sales_person_id
8/24/2014,2,americanexpress,143,74,11
7/11/2016,4,americanexpress,157,880,3
1/29/2019,1,jcb,101,541,7
9/21/2012,5,jcb,120,106,12
7/5/2024,2,diners-club-enroute,123,881,11
7/12/2023,1,jcb,62,119,10
5/25/2018,2,bankcard,35,734,20
12/28/2025,3,diners-club-us-ca,128,447,18
12/9/2017,2,mastercard,37,425,18
12/24/2022,2,jcb,65,644,15
2/23/2015,5,jcb,68,471,14
2/9/2020,4,visa,42,568,8
6/22/2024,1,jcb,42,21,7
6/14/2011,2,americanexpress,132,139,10
8/26/2021,5,china-unionpay,187,96,9
7/5/2025,5,jcb,79,349,6
6/11/2019,4,jcb,197,838,6
7/25/2007,5,mastercard,193,188,17
5/3/2008,3,jcb,133,967,6
8/20/2025,1,americanexpress,188,945,14
11/6/2025,1,jcb,185,967,14
9/20/2007,5,jcb,131,450,1
8/12/2005,1,jcb,53,860,10
1/30/2013,5,maestro,149,457,9
1/31/2006,2,jcb,166,190,4
1/21/2014,5,diners-club-enroute,35,674,9
1/23/2009,3,maestro,55,831,6
4/11/2015,5,visa,146,372,6
5/9/2006,3,maestro,186,329,4
12/6/2004,4,laser,133,563,9
1/16/2025,3,maestro,100,324,9
9/16/2006,1,bankcard,18,522,9
9/23/2011,3,jcb,42,471,10
1/14/2023,1,switch,28,953,11
2/24/2005,4,mastercard,45,26,19
5/16/2008,4,jcb,80,730,11
10/16/2013,5,jcb,188,334,4
1/3/2009,4,visa-electron,100,591,10
9/5/2022,2,jcb,46,477,3
8/25/2007,4,diners-club-enroute,114,613,14
5/19/2008,1,americanexpress,127,615,18
2/9/2020,5,visa-electron,146,261,9
3/16/2008,3,visa-electron,28,109,12
9/21/2010,5,china-unionpay,119,757,1
4/5/2011,5,solo,45,145,9
8/21/2006,1,laser,135,702,5
8/19/2010,3,switch,146,601,19
2/5/2020,2,jcb,144,543,5
8/10/2022,5,mastercard,140,757,5
4/23/2014,2,maestro,173,952,5
2/21/2025,4,jcb,167,190,16
7/30/2017,2,jcb,102,351,2
7/3/2014,2,jcb,63,506,12
1/18/2019,3,bankcard,2,576,18
12/21/2020,2,laser,22,356,4
11/9/2023,1,jcb,23,962,3
12/9/2013,5,diners-club-carte-blanche,65,937,19
6/7/2019,5,jcb,150,436,2
4/27/2014,1,visa,197,32,12
5/8/2016,4,visa-electron,121,997,10
1/23/2020,5,americanexpress,61,430,15
6/8/2022,3,bankcard,116,567,9
7/10/2012,5,switch,44,758,14
2/8/2019,1,diners-club-us-ca,190,855,6
2/21/2018,3,china-unionpay,71,400,1
4/26/2022,3,jcb,195,296,20
8/29/2013,5,mastercard,166,891,4
7/29/2018,3,americanexpress,53,14,12
1/23/2026,3,jcb,98,709,7
6/29/2004,5,americanexpress,87,983,1
2/1/2016,5,jcb,145,133,2
4/25/2017,5,laser,99,67,1
5/6/2005,2,jcb,104,513,2
7/5/2008,1,diners-club-carte-blanche,3,448,19
8/28/2004,5,switch,10,335,5
5/27/2003,1,jcb,186,664,4
7/20/2008,5,jcb,157,752,4
10/28/2016,4,jcb,85,863,3
3/29/2007,2,jcb,197,50,4
3/16/2026,5,jcb,115,628,7
7/29/2013,2,jcb,93,573,11
8/19/2019,5,jcb,31,165,17
5/4/2010,3,jcb,55,856,11
10/13/2008,2,mastercard,124,709,2
2/3/2024,4,bankcard,55,570,6
9/30/2006,2,jcb,63,71,4
1/10/2013,3,bankcard,95,675,8
10/31/2002,3,jcb,125,869,16
5/21/2011,4,jcb,173,283,6
7/9/2018,1,jcb,160,285,2
6/5/2015,1,jcb,159,749,20
6/25/2009,4,switch,47,501,4
7/28/2020,3,laser,79,723,16
1/29/2024,1,switch,1,459,4
3/19/2006,4,switch,41,946,15
5/5/2007,4,mastercard,97,957,11
2/9/2002,2,maestro,67,935,2
6/27/2007,4,solo,188,852,14
1/20/2021,3,mastercard,26,510,19
11/27/2015,2,diners-club-carte-blanche,176,591,11
12/16/2019,2,jcb,57,789,12
6/19/2012,2,jcb,100,243,18
9/14/2003,2,diners-club-us-ca,41,59,17
11/14/2008,2,jcb,43,920,3
6/11/2022,2,diners-club-carte-blanche,162,804,14
5/5/2023,3,americanexpress,141,405,17
6/30/2015,4,jcb,19,154,11
2/19/2002,4,diners-club-carte-blanche,200,298,1
12/29/2022,4,jcb,157,89,7
1/30/2026,4,mastercard,111,313,8
3/2/2002,2,mastercard,23,625,4
2/17/2007,5,bankcard,148,20,10
5/25/2016,5,mastercard,110,41,1
4/11/2009,2,visa,115,227,20
11/2/2004,1,jcb,81,854,15
3/28/2011,3,jcb,5,710,19
6/8/2002,3,jcb,42,121,14
3/26/2011,2,diners-club-international,33,34,15
10/8/2010,3,mastercard,96,38,14
11/11/2005,1,instapayment,159,307,6
4/14/2003,5,visa,52,135,2
7/26/2023,5,jcb,140,957,2
10/23/2008,4,jcb,51,4,12
3/6/2016,1,maestro,164,32,4
6/19/2021,1,mastercard,28,605,3
11/22/2019,2,jcb,197,188,12
4/10/2004,4,americanexpress,98,338,10
4/24/2023,5,jcb,157,691,18
8/12/2022,1,jcb,60,271,1
3/24/2004,4,diners-club-carte-blanche,101,676,3
7/6/2021,2,jcb,17,207,10
3/29/2022,2,jcb,144,560,17
5/13/2009,3,china-unionpay,28,251,20
10/27/2009,5,jcb,53,567,12
8/20/2006,1,maestro,149,42,13
3/1/2020,2,jcb,54,454,13
6/14/2003,1,visa,176,317,14
10/5/2004,3,maestro,85,851,17
9/20/2008,4,switch,120,470,20
2/21/2024,4,jcb,37,257,17
8/12/2022,1,visa-electron,12,780,2
2/5/2013,4,maestro,16,644,15
3/21/2015,4,switch,59,558,6
1/5/2003,5,jcb,128,105,6
10/2/2008,1,diners-club-carte-blanche,195,235,9
1/5/2008,1,bankcard,49,781,20
10/17/2001,3,bankcard,31,306,13
11/30/2007,3,jcb,63,84,1
6/13/2013,4,bankcard,200,448,18
5/17/2007,1,jcb,81,119,9
12/26/2004,4,switch,196,537,17
5/22/2008,3,americanexpress,126,879,7
11/8/2023,4,maestro,61,435,8
12/1/2001,5,diners-club-us-ca,62,758,7
8/6/2001,3,diners-club-enroute,46,528,1
5/3/2012,4,china-unionpay,155,104,2
11/12/2018,4,mastercard,34,859,6
7/12/2002,3,bankcard,61,756,8
7/8/2005,2,jcb,126,484,18
12/2/2017,5,jcb,11,362,13
5/25/2017,5,diners-club-international,60,971,18
8/20/2006,5,instapayment,44,335,4
7/4/2017,2,bankcard,50,760,18
9/20/2025,5,jcb,17,908,12
9/17/2003,4,jcb,29,402,8
7/12/2025,1,jcb,186,180,10
2/12/2013,3,visa-electron,91,631,14
6/12/2022,2,jcb,45,579,17
9/29/2010,1,china-unionpay,140,371,15
10/26/2020,3,jcb,126,21,16
5/10/2001,2,laser,100,864,18
6/20/2008,2,jcb,200,861,3
3/31/2013,4,solo,199,232,3
5/30/2004,4,visa-electron,31,522,19
12/28/2007,5,jcb,1,13,15
12/10/2009,4,switch,157,886,4
3/28/2011,2,jcb,5,170,13
10/14/2022,2,jcb,31,433,14
5/15/2016,1,visa-electron,83,475,18
6/6/2025,3,visa-electron,174,492,20
5/18/2001,3,jcb,100,408,11
12/10/2024,1,jcb,55,706,5
8/16/2016,3,jcb,11,607,4
4/8/2009,2,visa,110,537,15
3/18/2010,2,jcb,99,146,5
7/23/2004,5,diners-club-us-ca,199,433,1
8/19/2002,1,jcb,178,821,2
3/20/2010,2,jcb,62,192,13
1/13/2003,2,americanexpress,7,805,18
3/6/2011,5,jcb,31,423,17
8/18/2024,3,americanexpress,127,402,10
5/22/2013,5,laser,135,496,8
2/18/2011,3,diners-club-carte-blanche,16,583,6
4/15/2009,2,switch,193,852,2
7/4/2001,5,switch,116,204,8
11/14/2001,5,instapayment,9,546,1
10/1/2008,4,jcb,182,307,14
11/17/2011,4,jcb,106,226,20
2/27/2014,2,visa,83,322,1
9/28/2011,2,jcb,53,696,15
12/3/2009,2,jcb,139,81,13
12/13/2017,5,jcb,150,951,2
7/10/2013,1,jcb,64,54,4
12/18/2023,5,diners-club-enroute,123,477,6
12/26/2012,4,jcb,163,988,17
10/24/2023,2,jcb,154,863,11
11/19/2004,3,china-unionpay,79,811,2
11/2/2018,1,americanexpress,109,412,1
7/3/2018,5,jcb,183,651,20
4/9/2018,3,jcb,151,974,14
12/17/2002,4,diners-club-enroute,102,555,3
10/28/2021,2,jcb,127,5,12
3/27/2002,2,switch,14,623,9
3/7/2021,4,diners-club-international,147,533,20
9/12/2006,2,jcb,189,22,3
12/12/2022,3,jcb,63,223,8
11/22/2014,2,jcb,14,203,4
8/29/2001,3,jcb,147,77,10
5/14/2014,2,diners-club-carte-blanche,8,234,17
11/30/2011,1,jcb,56,244,17
11/26/2006,4,switch,112,248,6
4/4/2011,5,mastercard,72,235,16
7/19/2023,5,maestro,81,561,6
6/17/2011,5,jcb,152,644,13
12/16/2003,1,maestro,176,863,19
2/23/2013,5,jcb,155,951,12
12/16/2009,1,americanexpress,50,730,6
6/29/2001,2,china-unionpay,104,292,7
3/27/2012,1,jcb,159,697,9
12/8/2004,3,jcb,137,230,3
10/26/2018,5,visa,100,281,3
5/20/2010,5,jcb,74,536,14
12/21/2010,1,jcb,72,649,8
4/14/2003,4,switch,175,372,14
8/17/2018,5,instapayment,110,855,1
12/14/2008,2,bankcard,20,943,9
1/20/2011,1,visa-electron,120,151,3
3/12/2019,5,americanexpress,70,942,12
4/11/2016,4,mastercard,45,880,19
3/5/2008,4,visa-electron,127,300,7
10/19/2018,4,mastercard,196,693,2
10/20/2021,5,maestro,25,80,13
7/13/2006,2,jcb,137,486,2
12/22/2015,4,jcb,136,605,5
5/25/2024,2,jcb,21,426,11
1/18/2002,1,jcb,134,223,4
11/5/2001,1,diners-club-us-ca,170,283,5
8/17/2014,1,jcb,36,209,16
3/23/2015,2,jcb,74,901,15
1/11/2022,4,americanexpress,30,478,14
2/7/2005,2,visa-electron,165,997,13
2/4/2020,3,visa,51,715,4
7/29/2018,2,jcb,187,940,14
6/29/2003,4,switch,82,128,14
7/15/2024,3,jcb,45,102,9
12/6/2018,5,switch,180,123,14
3/11/2020,3,laser,149,245,11
10/21/2022,5,visa,95,980,7
12/11/2001,3,switch,174,244,2
8/21/2022,3,jcb,45,702,6
11/10/2019,4,jcb,199,169,1
7/29/2020,2,china-unionpay,79,964,6
8/24/2001,1,jcb,72,437,7
11/28/2018,3,china-unionpay,90,650,7
1/18/2016,5,visa,114,879,8
11/11/2005,2,jcb,22,754,15
3/18/2018,3,jcb,58,142,9
1/26/2026,1,laser,15,553,6
11/29/2021,2,visa-electron,21,604,19
11/30/2009,1,switch,60,496,11
6/27/2006,5,china-unionpay,19,996,17
12/30/2017,4,jcb,70,873,18
2/13/2007,4,diners-club-enroute,184,69,18
5/25/2018,5,jcb,54,440,7
7/10/2024,3,china-unionpay,136,115,11
5/20/2019,5,diners-club-carte-blanche,178,157,15
6/24/2004,1,jcb,192,338,1
4/15/2014,4,china-unionpay,98,405,10
4/22/2024,1,mastercard,105,222,7
5/12/2009,5,jcb,162,793,9
9/10/2019,1,americanexpress,82,995,17
10/19/2012,4,jcb,179,232,9
2/4/2009,5,mastercard,157,450,6
2/16/2006,4,americanexpress,37,483,8
12/19/2013,4,visa-electron,189,898,14
4/12/2005,5,switch,141,328,11
3/26/2004,5,jcb,87,293,18
2/15/2013,5,jcb,129,279,8
7/27/2009,1,switch,20,754,11
10/12/2018,1,switch,70,76,18
5/7/2018,3,bankcard,181,202,4
2/11/2014,3,jcb,101,197,13
6/27/2013,4,jcb,95,633,1
4/20/2013,1,diners-club-carte-blanche,16,615,14
12/27/2021,2,jcb,139,441,9
2/9/2021,1,visa,189,75,16
4/30/2018,1,jcb,197,730,1
8/14/2001,1,jcb,4,911,19
12/21/2002,2,switch,98,810,12
9/29/2013,1,jcb,162,219,5
11/16/2007,4,jcb,24,504,20
6/3/2016,3,jcb,158,90,19
11/30/2001,3,switch,159,450,6
7/1/2025,3,bankcard,9,545,2
2/1/2005,3,solo,50,189,10
1/4/2024,2,diners-club-enroute,174,147,15
3/19/2010,4,jcb,162,498,5
1/20/2017,2,diners-club-carte-blanche,23,576,11
2/14/2025,4,laser,149,804,3
1/4/2025,1,jcb,36,194,3
3/7/2025,2,diners-club-enroute,75,513,12
7/16/2014,4,jcb,130,668,5
4/26/2002,2,china-unionpay,70,581,19
12/26/2023,1,instapayment,170,125,6
9/14/2013,5,jcb,174,618,2
12/6/2008,4,jcb,16,948,13
8/6/2023,2,bankcard,30,705,12
11/8/2014,2,china-unionpay,128,909,1
3/21/2009,1,mastercard,31,637,14
9/8/2021,3,jcb,134,311,2
1/7/2025,5,jcb,54,225,19
6/1/2021,3,diners-club-enroute,95,323,2
3/27/2007,5,switch,122,676,1
7/7/2021,2,jcb,52,770,6
3/28/2006,1,china-unionpay,196,538,18
1/20/2015,2,jcb,24,183,11
1/22/2012,5,switch,74,681,16
8/6/2011,5,diners-club-enroute,80,120,6
5/25/2017,1,maestro,48,89,11
2/27/2002,5,laser,96,34,4
6/20/2012,3,jcb,105,235,16
1/11/2023,5,jcb,139,683,20
3/15/2016,1,bankcard,182,514,9
1/28/2021,3,jcb,52,492,1
10/18/2023,5,mastercard,25,211,7
1/16/2007,5,maestro,131,581,18
6/15/2001,1,diners-club-carte-blanche,49,587,4
6/23/2022,4,jcb,61,333,12
9/25/2001,4,solo,136,380,17
12/14/2021,2,bankcard,196,118,16
10/28/2021,4,jcb,58,872,3
10/12/2011,3,jcb,104,202,11
6/6/2002,2,switch,22,482,19
10/26/2016,1,maestro,19,204,1
9/19/2009,1,jcb,14,612,4
10/28/2018,3,jcb,19,173,6
12/12/2004,4,jcb,10,156,5
5/12/2005,4,laser,26,35,3
4/4/2012,5,instapayment,137,986,15
5/8/2009,3,jcb,84,124,3
12/31/2010,2,laser,95,482,8
9/8/2021,2,mastercard,69,628,10
10/10/2003,4,mastercard,35,815,4
6/8/2006,3,jcb,193,296,15
1/27/2017,4,jcb,62,944,7
9/27/2017,4,maestro,148,873,18
12/31/2003,3,instapayment,75,257,17
3/8/2021,3,china-unionpay,3,941,19
11/24/2004,5,jcb,157,151,16
7/1/2008,2,maestro,105,268,8
6/22/2010,4,diners-club-international,72,216,7
7/5/2023,3,jcb,186,788,10
8/11/2013,5,switch,190,993,13
10/30/2006,4,jcb,138,531,5
3/6/2013,4,jcb,115,534,2
1/27/2019,1,diners-club-carte-blanche,45,985,2
3/8/2023,5,mastercard,110,317,7
5/14/2019,4,switch,140,231,3
7/16/2017,3,diners-club-enroute,74,111,12
11/30/2021,1,switch,127,124,6
4/28/2025,3,visa-electron,94,467,3
3/10/2014,2,visa,134,422,16
11/5/2024,3,switch,190,865,11
2/11/2005,1,jcb,128,381,16
8/17/2007,1,jcb,19,611,18
2/24/2024,1,mastercard,172,697,15
12/29/2004,3,bankcard,126,248,11
6/21/2022,2,diners-club-international,72,100,7
8/25/2003,3,maestro,37,341,4
10/25/2008,3,laser,134,871,1
12/10/2012,5,visa-electron,172,140,14
5/12/2025,5,bankcard,32,645,16
6/17/2025,3,maestro,178,297,1
2/8/2025,2,jcb,178,830,7
10/28/2010,3,bankcard,60,345,12
1/27/2004,3,jcb,20,105,8
11/17/2013,4,jcb,107,469,15
12/15/2016,4,mastercard,165,109,6
11/23/2003,5,jcb,102,10,6
8/14/2007,3,jcb,137,756,1
1/29/2019,5,jcb,67,696,17
8/1/2005,1,maestro,161,773,8
1/15/2003,3,jcb,118,838,19
11/2/2025,3,mastercard,143,261,10
12/27/2021,3,maestro,40,654,1
9/29/2005,3,mastercard,38,386,20
6/12/2004,4,jcb,179,273,18
5/8/2019,4,visa,129,334,17
8/15/2023,2,jcb,149,67,15
10/14/2010,2,jcb,140,551,16
12/30/2003,2,diners-club-enroute,173,593,4
12/16/2007,5,jcb,171,752,3
10/26/2006,2,maestro,40,105,3
9/30/2016,2,mastercard,150,230,14
7/21/2011,3,jcb,23,414,14
5/19/2010,3,mastercard,113,150,15
10/28/2003,4,bankcard,99,671,9
2/11/2017,1,jcb,3,905,12
2/10/2024,5,mastercard,17,379,11
7/18/2006,3,mastercard,60,278,9
12/16/2005,2,jcb,43,513,16
4/30/2017,2,visa,62,463,13
12/16/2001,2,jcb,82,666,4
6/26/2020,5,jcb,64,691,12
3/2/2020,3,visa-electron,96,662,6
8/24/2020,5,china-unionpay,150,440,10
2/8/2009,3,jcb,165,600,14
9/10/2024,2,mastercard,186,341,3
6/28/2020,4,visa-electron,41,674,11
7/6/2013,2,jcb,40,769,5
5/14/2017,3,americanexpress,118,318,10
5/1/2007,1,switch,40,679,20
7/6/2005,4,maestro,127,492,12
2/25/2013,1,switch,178,348,17
9/4/2007,3,jcb,187,851,16
2/8/2005,1,jcb,183,980,15
6/17/2003,4,mastercard,138,104,7
2/4/2013,2,maestro,134,922,8
7/10/2009,5,jcb,50,116,2
6/20/2022,1,jcb,165,278,10
10/15/2007,5,jcb,148,707,17
4/24/2020,4,visa,142,677,2
12/1/2017,1,bankcard,25,916,10
3/22/2002,4,jcb,178,692,6
6/7/2014,2,maestro,26,156,18
12/12/2008,1,china-unionpay,195,915,13
6/22/2016,4,china-unionpay,151,19,16
9/17/2005,2,laser,27,974,9
10/26/2014,3,diners-club-carte-blanche,63,791,6
1/16/2006,5,diners-club-international,176,176,12
6/12/2013,3,mastercard,68,415,11
10/23/2002,2,mastercard,165,795,3
12/23/2022,3,jcb,176,338,14
4/30/2005,4,mastercard,110,680,18
10/13/2010,5,jcb,51,877,1
3/10/2004,2,jcb,167,428,12
1/27/2021,1,jcb,100,699,16
8/22/2017,3,china-unionpay,197,356,8
5/27/2021,1,maestro,111,362,6
8/29/2003,3,visa-electron,60,526,19
5/14/2022,2,mastercard,74,983,9
4/25/2025,4,bankcard,171,542,6
11/6/2016,2,diners-club-enroute,128,94,1
10/4/2006,1,instapayment,180,913,9
11/27/2017,5,americanexpress,17,507,17
7/4/2007,1,jcb,189,267,14
3/18/2009,3,laser,21,217,4
11/25/2021,4,maestro,193,905,17
4/17/2006,1,jcb,36,529,20
2/8/2009,2,jcb,99,446,8
2/26/2012,3,switch,193,510,20
11/28/2008,5,jcb,195,270,8
8/9/2014,3,mastercard,140,876,15
11/30/2011,2,jcb,156,998,12
5/6/2013,4,bankcard,108,969,3
6/25/2014,5,jcb,14,610,1
9/7/2012,2,jcb,134,467,2
2/4/2002,4,diners-club-enroute,106,781,15
12/13/2007,2,jcb,117,566,15
8/4/2024,3,maestro,135,174,4
12/13/2004,4,jcb,90,740,18
5/6/2013,5,visa-electron,84,513,13
6/24/2015,3,jcb,125,566,17
6/18/2025,5,jcb,55,621,10
11/26/2017,1,jcb,169,759,1
7/8/2025,4,jcb,116,748,3
10/5/2012,5,visa-electron,130,41,6
1/18/2014,5,instapayment,75,816,7
2/1/2006,4,americanexpress,91,631,14
12/4/2004,4,jcb,188,889,10
2/11/2003,2,jcb,131,77,4
12/25/2020,1,jcb,174,750,5
12/3/2003,1,maestro,13,627,10
1/10/2006,3,diners-club-carte-blanche,91,572,6
12/18/2020,5,jcb,70,312,1
7/2/2017,2,china-unionpay,3,625,14
2/7/2014,4,china-unionpay,153,973,10
2/4/2010,4,jcb,12,42,3
9/18/2020,4,jcb,144,807,9
6/25/2002,5,china-unionpay,55,513,6
3/10/2014,1,mastercard,33,868,14
10/7/2018,3,jcb,110,720,5
6/20/2013,4,jcb,144,704,17
10/24/2015,4,jcb,183,318,13
3/20/2002,3,jcb,118,547,13
8/16/2024,1,jcb,72,323,8
1/26/2004,2,diners-club-carte-blanche,88,225,5
4/29/2011,4,americanexpress,94,677,5
1/3/2025,1,laser,91,201,10
6/23/2003,2,jcb,149,769,1
6/9/2016,1,diners-club-enroute,186,598,19
2/11/2017,5,jcb,74,895,10
7/9/2014,4,mastercard,74,261,20
9/21/2005,1,maestro,113,782,1
5/15/2002,2,jcb,28,117,11
11/13/2019,3,mastercard,191,382,19
7/8/2017,3,jcb,137,936,16
3/15/2018,2,mastercard,130,167,20
5/8/2006,2,jcb,64,865,2
9/30/2025,1,jcb,175,872,13
1/24/2015,3,jcb,198,912,12
5/12/2017,4,jcb,195,200,8
12/30/2001,2,jcb,105,80,12
8/30/2010,5,jcb,42,944,1
6/16/2022,4,laser,76,473,9
8/12/2018,1,diners-club-enroute,38,384,17
11/16/2024,2,mastercard,66,332,19
2/11/2018,5,diners-club-carte-blanche,34,750,20
1/30/2016,1,jcb,116,279,5
2/26/2013,2,jcb,95,561,2
8/5/2001,3,jcb,192,343,19
7/28/2014,4,jcb,176,554,1
4/12/2015,4,diners-club-enroute,182,421,13
11/20/2018,5,jcb,198,758,8
4/25/2010,4,instapayment,170,989,7
6/1/2009,2,jcb,8,794,10
5/28/2002,2,americanexpress,172,215,1
10/13/2001,5,diners-club-enroute,197,630,9
9/16/2014,4,jcb,140,927,3
2/2/2007,4,visa,62,199,10
3/2/2022,5,americanexpress,101,64,3
5/2/2008,3,jcb,39,449,11
7/12/2023,3,china-unionpay,101,339,2
12/18/2006,5,jcb,124,724,3
3/14/2014,4,laser,108,424,2
8/4/2018,3,jcb,199,230,2
12/13/2006,4,jcb,38,277,11
6/2/2024,1,jcb,170,283,13
5/6/2008,2,jcb,127,679,10
1/1/2015,4,diners-club-us-ca,170,449,10
11/7/2025,1,visa-electron,113,263,13
9/27/2014,1,switch,66,469,10
4/24/2025,4,maestro,18,981,15
10/6/2018,2,switch,126,505,11
8/17/2004,3,jcb,160,80,18
3/29/2006,4,visa-electron,168,318,12
1/25/2020,1,switch,33,438,2
11/15/2014,2,bankcard,178,451,20
1/6/2017,1,diners-club-carte-blanche,131,405,16
9/20/2013,2,jcb,101,162,12
6/26/2006,3,jcb,105,795,9
9/13/2011,2,jcb,99,191,17
3/21/2010,2,visa,149,515,8
9/7/2018,5,diners-club-carte-blanche,177,230,7
7/17/2014,1,jcb,142,206,12
8/27/2011,5,instapayment,160,144,15
2/23/2026,2,jcb,89,115,1
8/7/2011,1,laser,189,596,20
3/9/2004,4,switch,179,901,1
4/5/2020,5,jcb,63,365,4
5/6/2020,5,jcb,92,611,17
12/13/2017,1,jcb,128,530,16
6/10/2013,3,jcb,79,97,10
8/22/2022,2,jcb,109,606,17
8/19/2004,5,maestro,174,491,3
1/6/2023,5,diners-club-carte-blanche,56,464,8
5/23/2001,5,diners-club-us-ca,148,374,18
10/4/2020,4,diners-club-carte-blanche,84,557,12
7/30/2004,4,mastercard,83,851,16
4/13/2014,3,mastercard,70,115,9
5/18/2005,1,jcb,136,884,5
3/4/2009,5,jcb,15,943,16
12/2/2025,4,switch,76,590,17
7/30/2002,3,jcb,158,791,9
5/16/2018,5,bankcard,96,872,16
1/25/2013,1,maestro,26,180,4
12/15/2007,4,diners-club-carte-blanche,162,82,4
5/5/2019,2,visa,194,455,4
4/23/2004,5,jcb,85,9,1
11/21/2008,2,diners-club-enroute,161,143,13
4/25/2011,5,americanexpress,187,924,17
1/24/2006,2,laser,161,135,7
11/2/2024,2,visa-electron,85,779,10
5/14/2025,4,maestro,8,781,14
10/18/2009,5,jcb,103,898,9
9/3/2007,3,visa-electron,97,505,8
11/29/2012,3,maestro,190,435,9
5/8/2019,5,diners-club-carte-blanche,79,918,3
10/11/2013,4,switch,134,570,13
3/6/2016,3,china-unionpay,25,343,11
10/29/2017,1,switch,197,752,8
4/26/2025,5,jcb,40,544,8
4/17/2024,4,maestro,176,986,11
10/27/2021,2,jcb,99,919,5
12/28/2007,4,jcb,148,534,18
10/11/2020,2,jcb,136,857,7
2/2/2008,1,jcb,60,352,8
4/16/2023,1,jcb,45,325,12
11/18/2003,1,switch,127,617,4
4/12/2024,1,jcb,117,275,16
7/23/2021,5,instapayment,86,71,16
7/15/2022,2,maestro,137,899,12
10/11/2016,3,diners-club-us-ca,200,61,13
7/22/2007,2,mastercard,37,364,20
5/11/2004,3,diners-club-enroute,17,532,5
6/8/2005,1,china-unionpay,172,837,17
11/5/2013,3,mastercard,175,453,3
9/24/2008,5,mastercard,14,562,10
11/6/2002,1,diners-club-enroute,60,480,5
11/9/2011,2,bankcard,63,579,2
1/31/2019,4,jcb,113,955,16
4/23/2015,2,maestro,72,362,5
6/25/2020,5,jcb,152,705,2
4/25/2003,3,jcb,67,518,12
10/16/2025,1,mastercard,78,609,3
3/21/2016,5,americanexpress,85,318,18
10/16/2015,5,jcb,58,976,17
2/18/2017,4,jcb,15,288,20
5/20/2022,2,jcb,122,627,12
12/26/2011,1,instapayment,199,920,13
8/11/2010,1,americanexpress,106,269,4
1/22/2012,4,jcb,57,173,19
10/9/2009,2,jcb,107,361,20
12/15/2024,2,jcb,66,605,20
11/8/2002,3,jcb,5,6,3
7/30/2023,4,mastercard,128,72,10
3/21/2021,3,jcb,101,578,10
10/12/2018,5,bankcard,119,962,11
12/4/2002,4,switch,68,766,19
12/15/2017,1,instapayment,119,838,2
7/11/2024,1,visa-electron,3,104,14
3/29/2004,4,jcb,190,111,8
8/30/2015,3,diners-club-carte-blanche,10,806,20
3/8/2007,5,jcb,63,870,12
6/22/2024,2,china-unionpay,132,837,2
8/3/2014,5,diners-club-us-ca,135,661,8
5/18/2014,5,jcb,16,150,8
3/12/2025,5,jcb,50,304,1
6/20/2005,3,switch,180,415,16
3/25/2002,5,visa-electron,174,842,1
3/14/2002,2,mastercard,139,510,8
3/31/2009,1,jcb,93,831,19
6/12/2008,1,maestro,3,705,5
7/25/2012,1,jcb,7,340,18
4/22/2023,2,americanexpress,145,844,14
8/16/2009,5,jcb,109,525,19
9/10/2022,5,americanexpress,94,754,11
9/4/2025,5,mastercard,35,235,3
11/13/2025,2,jcb,141,110,1
4/23/2020,3,maestro,2,666,8
10/30/2013,3,mastercard,160,139,12
1/26/2024,5,diners-club-enroute,26,907,15
5/1/2020,1,bankcard,169,153,1
8/5/2011,3,diners-club-carte-blanche,61,346,2
9/4/2014,3,jcb,141,517,19
7/20/2022,3,americanexpress,59,837,8
7/7/2017,1,jcb,80,492,14
5/2/2025,2,instapayment,111,850,7
9/10/2015,2,jcb,160,592,18
12/30/2008,4,solo,191,54,10
3/28/2021,1,jcb,120,667,13
8/21/2025,4,americanexpress,150,891,20
4/21/2005,3,jcb,104,94,16
1/1/2009,4,jcb,128,419,5
3/14/2006,5,jcb,79,775,1
12/27/2021,4,bankcard,23,585,5
11/6/2006,4,maestro,35,437,15
5/15/2021,5,visa,187,326,12
5/6/2011,5,diners-club-carte-blanche,164,841,5
9/12/2004,2,jcb,119,235,10
6/26/2022,1,diners-club-enroute,15,666,11
12/17/2024,3,americanexpress,73,977,12
6/2/2009,4,jcb,41,148,17
9/18/2022,5,mastercard,41,739,16
12/7/2025,4,diners-club-enroute,29,511,6
1/9/2010,3,jcb,132,550,10
8/10/2013,5,maestro,82,179,19
1/25/2013,5,china-unionpay,36,574,1
10/6/2022,5,jcb,176,665,9
6/27/2001,1,visa-electron,106,725,10
5/27/2024,3,mastercard,53,166,12
12/23/2004,3,jcb,19,71,10
6/24/2006,3,bankcard,74,654,9
5/31/2014,4,jcb,45,359,4
9/9/2007,1,jcb,92,34,1
8/7/2020,2,jcb,85,243,10
11/23/2002,2,jcb,148,996,8
3/19/2009,5,jcb,134,228,17
12/2/2013,1,visa,185,66,5
3/11/2007,2,jcb,13,374,7
1/9/2017,5,china-unionpay,102,412,6
3/21/2026,4,diners-club-enroute,105,570,11
8/9/2024,5,jcb,196,566,20
6/10/2005,3,jcb,143,656,19
1/14/2013,5,switch,77,860,9
10/16/2012,2,jcb,178,527,8
1/13/2020,1,mastercard,197,158,4
5/9/2004,3,visa-electron,64,676,15
3/11/2002,2,diners-club-enroute,7,727,16
12/6/2006,1,diners-club-enroute,64,420,5
